ticker,date,type,detail
LUV,1981-10-23,split,1.25:1
LUV,1983-01-24,split,2:1
LUV,1984-01-30,split,1.25:1
LUV,1990-08-30,split,1.5:1
LUV,1992-07-16,split,2:1
LUV,1993-07-16,split,1.5:1
LUV,1997-11-28,split,1.5:1
LUV,1998-08-21,split,1.5:1
LUV,1999-07-20,split,1.5:1
LUV,2001-02-16,split,1.5:1
LUV,2009-12-31,dilution,+100270536.0% shares
LUV,2013-12-31,buyback,-5.2% shares
LUV,2016-12-31,buyback,-5.4% shares
LUV,2019-12-31,buyback,-6.1% shares
LUV,2021-12-31,dilution,+7.8% shares
LUV,2022-12-31,dilution,+5.4% shares
LUV,2025-12-31,buyback,-13.2% shares
LVS,2009-12-31,dilution,+67.5% shares
LVS,2010-12-31,dilution,+20.5% shares
LVS,2025-12-31,buyback,-6.0% shares
LYV,2010-12-31,dilution,+98.9% shares
LYV,2011-12-31,dilution,+10.9% shares
LYV,2020-12-31,dilution,+13.5% shares
LYV,2022-12-31,dilution,+6.6% shares
MA,2011-12-31,dilution,+880.2% shares
MA,2014-01-22,split,10:1
MAA,2010-12-31,dilution,+12.5% shares
MAA,2011-12-31,dilution,+22.2% shares
MAA,2012-12-31,dilution,+9.8% shares
MAA,2017-12-31,dilution,+164.8% shares
MAR,2006-06-12,split,2:1
MAR,2009-06-23,split,1.004:1
MAR,2009-08-18,split,1.004:1
MAR,2009-11-17,split,1.003:1
MAR,2010-12-31,dilution,+6.1% shares
MAR,2011-11-22,split,1.061:1
MAR,2012-12-28,buyback,-8.1% shares
MAR,2013-12-31,buyback,-6.0% shares
MAR,2014-12-31,buyback,-5.2% shares
MAR,2015-12-31,buyback,-8.1% shares
MAR,2016-12-31,dilution,+8.4% shares
MAR,2017-12-31,dilution,+28.5% shares
MAR,2018-12-31,buyback,-6.8% shares
MAR,2019-12-31,buyback,-5.3% shares
MAR,2023-12-31,buyback,-7.0% shares
MAR,2024-12-31,buyback,-5.8% shares
MAS,1982-12-30,split,2:1
MAS,1986-05-20,split,2:1
MAS,1998-07-13,split,2:1
MAS,2015-07-01,split,1.138:1
MAS,2019-12-31,buyback,-6.2% shares
MAS,2020-12-31,buyback,-8.3% shares
MAS,2022-12-31,buyback,-7.6% shares
MCD,1971-06-14,split,1.5:1
MCD,1972-06-06,split,2:1
MCD,1982-10-07,split,1.5:1
MCD,1984-09-25,split,1.5:1
MCD,1986-06-26,split,1.5:1
MCD,1987-06-23,split,1.5:1
MCD,1989-06-19,split,2:1
MCD,1994-06-27,split,2:1
MCD,1999-03-08,split,2:1
MCD,2008-12-31,buyback,-5.4% shares
MCD,2016-12-31,buyback,-8.8% shares
MCD,2017-12-31,buyback,-5.3% shares
MCD,2021-12-31,buyback,-100.0% shares
MCHP,1993-09-14,split,2:1
MCHP,1994-04-05,split,1.5:1
MCHP,1994-11-09,split,1.5:1
MCHP,1997-01-07,split,1.5:1
MCHP,2000-02-08,split,1.5:1
MCHP,2000-09-27,split,1.5:1
MCHP,2002-05-09,split,1.5:1
MCHP,2009-03-31,buyback,-11.9% shares
MCHP,2014-03-31,dilution,+5.8% shares
MCHP,2017-03-31,dilution,+8.0% shares
MCHP,2018-03-31,dilution,+6.0% shares
MCHP,2020-03-31,dilution,+105.0% shares
MCHP,2021-03-31,dilution,+5.6% shares
MCHP,2021-10-13,split,2:1
MCK,1998-01-05,split,2:1
MCK,2009-03-31,buyback,-6.4% shares
MCK,2018-03-31,buyback,-6.3% shares
MCK,2019-03-31,buyback,-5.6% shares
MCK,2020-03-31,buyback,-8.0% shares
MCK,2021-03-31,buyback,-11.6% shares
MCK,2023-03-31,buyback,-7.7% shares
MCK,2024-03-31,buyback,-5.7% shares
MCO,2005-05-19,split,2:1
MCO,2008-12-31,buyback,-9.9% shares
MCO,2015-12-31,buyback,-5.3% shares
MDLZ,2010-12-31,dilution,+15.7% shares
MDT,1980-08-01,split,2:1
MDT,1989-08-31,split,2:1
MDT,1991-08-30,split,2:1
MDT,1994-09-30,split,2:1
MDT,1995-09-29,split,2:1
MDT,1997-09-15,split,2:1
MDT,1999-09-27,split,2:1
MDT,2015-04-24,dilution,+9.4% shares
MDT,2016-04-29,dilution,+28.6% shares
MET,2009-12-31,dilution,+9.9% shares
MET,2010-12-31,dilution,+8.7% shares
MET,2011-12-31,dilution,+20.1% shares
MET,2017-08-07,split,1.122:1
MET,2018-12-31,buyback,-6.0% shares
MET,2019-12-31,buyback,-6.9% shares
MET,2022-12-31,buyback,-7.0% shares
MET,2023-12-31,buyback,-5.8% shares
MET,2024-12-31,buyback,-6.7% shares
MET,2025-12-31,buyback,-5.3% shares
META,2011-12-31,dilution,+6.6% shares
META,2012-12-31,dilution,+43.6% shares
META,2013-12-31,dilution,+16.2% shares
META,2014-12-31,dilution,+5.8% shares
META,2015-12-31,dilution,+7.1% shares
META,2022-12-31,buyback,-5.5% shares
MGM,2000-02-28,split,2:1
MGM,2005-05-19,split,2:1
MGM,2010-12-31,dilution,+19.0% shares
MGM,2011-12-31,dilution,+24.5% shares
MGM,2012-12-31,buyback,-12.8% shares
MGM,2015-12-31,dilution,+10.6% shares
MGM,2016-12-31,dilution,+5.6% shares
MGM,2018-12-31,buyback,-5.1% shares
MGM,2020-12-31,buyback,-6.3% shares
MGM,2022-12-31,buyback,-15.3% shares
MGM,2023-12-31,buyback,-13.2% shares
MGM,2024-12-31,buyback,-13.5% shares
MGM,2025-12-31,buyback,-10.6% shares
MKC,1977-03-22,split,2:1
MKC,1988-04-28,split,2:1
MKC,1990-01-22,split,2:1
MKC,1992-01-21,split,2:1
MKC,2002-04-09,split,2:1
MKC,2018-11-30,dilution,+107.6% shares
MKC,2020-12-01,split,2:1
MLM,2009-12-31,dilution,+6.2% shares
MLM,2014-12-31,dilution,+23.3% shares
MLM,2015-12-31,dilution,+17.4% shares
MMM,1972-06-16,split,2:1
MMM,1987-06-16,split,2:1
MMM,1994-04-11,split,2:1
MMM,2003-09-30,split,2:1
MMM,2024-04-01,split,1.196:1
MNST,1988-02-29,split,0.02:1
MNST,2005-08-09,split,2:1
MNST,2006-07-10,split,4:1
MNST,2009-12-31,dilution,+94.1% shares
MNST,2012-02-16,split,2:1
MNST,2013-12-31,buyback,-5.3% shares
MNST,2014-12-31,dilution,+201.6% shares
MNST,2015-12-31,dilution,+10.5% shares
MNST,2016-11-10,split,3:1
MNST,2021-12-31,dilution,+100.3% shares
MNST,2023-03-28,split,2:1
MNST,2026-08-11,split,2:1
MO,1966-05-19,split,3:1
MO,1969-05-22,split,2:1
MO,1974-06-03,split,2:1
MO,1979-06-01,split,2:1
MO,1986-04-11,split,2:1
MO,1989-10-11,split,4:1
MO,1997-04-11,split,3:1
MOS,1995-12-01,split,2:1
MOS,2014-12-31,buyback,-12.0% shares
MOS,2018-12-31,dilution,+10.1% shares
MOS,2022-12-31,buyback,-6.7% shares
MOS,2023-12-31,buyback,-6.4% shares
MPC,2013-12-31,dilution,+85.4% shares
MPC,2014-12-31,buyback,-9.5% shares
MPC,2015-06-11,split,2:1
MPC,2015-12-31,buyback,-5.6% shares
MPC,2019-12-31,dilution,+26.2% shares
MPC,2022-12-31,buyback,-19.1% shares
MPC,2023-12-31,buyback,-20.7% shares
MPC,2024-12-31,buyback,-16.6% shares
MPC,2025-12-31,buyback,-10.3% shares
MPWR,2010-12-31,buyback,-99.9% shares
MPWR,2011-12-31,dilution,+92851.9% shares
MPWR,2013-12-31,dilution,+6.5% shares
MRK,1964-05-27,split,3:1
MRK,1972-06-01,split,2:1
MRK,1986-05-27,split,2:1
MRK,1988-05-26,split,3:1
MRK,1992-05-26,split,3:1
MRK,1999-02-17,split,2:1
MRK,2009-12-31,dilution,+6.1% shares
MRK,2010-12-31,buyback,-100.0% shares
MRK,2011-12-31,dilution,+99166566.7% shares
MRK,2021-06-03,split,1.048:1
MRNA,2020-12-31,dilution,+15.1% shares
MRNA,2021-12-31,dilution,+13.1% shares
MRNA,2023-12-31,buyback,-8.2% shares
MRSH,1986-05-15,split,2:1
MRSH,1997-06-30,split,2:1
MRSH,1998-06-29,split,1.5:1
MRSH,2002-07-01,split,2:1
MRVL,2004-06-29,split,2:1
MRVL,2006-07-25,split,2:1
MRVL,2022-01-29,dilution,+19.2% shares
MRVL,2023-01-28,dilution,+6.8% shares
MS,1997-01-15,split,2:1
MS,2000-01-27,split,2:1
MS,2009-12-31,dilution,+10.4% shares
MS,2010-12-31,dilution,+19.1% shares
MS,2011-12-31,dilution,+18.7% shares
MS,2012-12-31,dilution,+14.5% shares
MS,2019-12-31,buyback,-5.6% shares
MS,2021-12-31,dilution,+11.7% shares
MS,2022-12-31,buyback,-5.6% shares
MSCI,2010-11-30,dilution,+12.4% shares
MSCI,2011-12-31,dilution,+7.9% shares
MSCI,2015-12-31,buyback,-5.8% shares
MSCI,2016-12-31,buyback,-12.2% shares
MSFT,1987-09-21,split,2:1
MSFT,1990-04-16,split,2:1
MSFT,1991-06-27,split,1.5:1
MSFT,1992-06-15,split,1.5:1
MSFT,1994-05-23,split,2:1
MSFT,1996-12-09,split,2:1
MSFT,1998-02-23,split,2:1
MSFT,1999-03-29,split,2:1
MSFT,2003-02-18,split,2:1
MSFT,2009-06-30,buyback,-5.0% shares
MSI,1965-05-26,split,1.5:1
MSI,1970-05-26,split,2:1
MSI,1973-06-04,split,2:1
MSI,1984-06-04,split,3:1
MSI,1993-01-19,split,2:1
MSI,1994-04-19,split,2:1
MSI,2000-06-02,split,3:1
MSI,2004-12-03,split,1.11732:1
MSI,2008-12-31,buyback,-86.0% shares
MSI,2011-01-04,split,0.247372:1
MSI,2012-12-31,buyback,-12.5% shares
MSI,2013-12-31,buyback,-9.0% shares
MSI,2014-12-31,buyback,-9.2% shares
MSI,2015-12-31,buyback,-17.8% shares
MSI,2016-12-31,buyback,-14.2% shares
MSI,2017-12-31,buyback,-5.9% shares
MSI,2018-12-31,dilution,+5.6% shares
MTB,1987-09-25,split,2:1
MTB,2000-10-06,split,10:1
MTB,2016-12-31,dilution,+14.4% shares
MTB,2018-12-31,buyback,-5.5% shares
MTB,2019-12-31,buyback,-6.7% shares
MTB,2022-12-31,dilution,+27.3% shares
MTB,2025-12-31,buyback,-5.1% shares
MU,1994-04-19,split,2.5:1
MU,1995-05-23,split,2:1
MU,2000-05-02,split,2:1
MU,2010-09-02,dilution,+31.2% shares
MU,2013-08-29,dilution,+6.7% shares
MU,2014-08-28,dilution,+13.3% shares
MU,2016-09-01,buyback,-11.5% shares
MU,2017-08-31,dilution,+11.4% shares
MU,2018-08-30,dilution,+6.5% shares
MU,2019-08-29,buyback,-7.0% shares
NCLH,2013-12-31,dilution,+16.9% shares
NCLH,2015-12-31,dilution,+8.5% shares
NCLH,2020-12-31,dilution,+17.7% shares
NCLH,2021-12-31,dilution,+43.5% shares
NCLH,2022-12-31,dilution,+14.9% shares
NCLH,2024-12-31,dilution,+20.5% shares
NCLH,2025-12-31,buyback,-7.2% shares
NDAQ,2011-12-31,buyback,-12.8% shares
NDAQ,2020-12-31,dilution,+199.9% shares
NDAQ,2022-08-29,split,3:1
NDAQ,2024-12-31,dilution,+13.9% shares
NDSN,1984-01-04,split,1.5:1
NDSN,1987-05-01,split,1.5:1
NDSN,1991-09-25,split,2:1
NDSN,2000-09-13,split,2:1
NDSN,2009-10-31,dilution,+95.7% shares
NDSN,2011-04-13,split,2:1
NDSN,2016-10-31,buyback,-5.9% shares
NEE,1985-01-31,split,2:1
NEE,2005-03-16,split,2:1
NEE,2018-12-31,dilution,+303.8% shares
NEE,2020-10-27,split,4:1
NEM,1987-06-11,split,2:1
NEM,1987-10-09,split,1.5:1
NEM,1994-04-22,split,1.25:1
NEM,2009-12-31,dilution,+7.0% shares
NEM,2019-12-31,dilution,+37.8% shares
NEM,2020-12-31,dilution,+9.4% shares
NEM,2023-12-31,dilution,+5.8% shares
NEM,2024-12-31,dilution,+36.5% shares
NFLX,2004-02-12,split,2:1
NFLX,2008-12-31,buyback,-8.8% shares
NFLX,2009-12-31,buyback,-7.0% shares
NFLX,2010-12-31,buyback,-7.0% shares
NFLX,2012-12-31,dilution,+8.3% shares
NFLX,2013-12-31,dilution,+622.1% shares
NFLX,2015-07-15,split,7:1
NFLX,2023-12-31,dilution,+896.0% shares
NFLX,2025-11-17,split,10:1
NI,1998-02-23,split,2:1
NI,2015-07-02,split,2.545:1
NI,2018-12-31,dilution,+7.8% shares
NI,2019-12-31,dilution,+5.5% shares
NI,2021-12-31,dilution,+8.6% shares
NI,2022-12-31,dilution,+6.1% shares
NKE,1990-10-08,split,2:1
NKE,1995-10-31,split,2:1
NKE,1996-10-24,split,2:1
NKE,2007-04-03,split,2:1
NKE,2011-05-31,dilution,+96.7% shares
NKE,2012-12-26,split,2:1
NKE,2014-05-31,dilution,+97.7% shares
NKE,2015-12-24,split,2:1
NOC,1984-09-11,split,3:1
NOC,2004-06-22,split,2:1
NOC,2009-12-31,buyback,-5.4% shares
NOC,2010-12-31,buyback,-6.9% shares
NOC,2011-03-31,split,1.10681:1
NOC,2011-12-31,buyback,-6.5% shares
NOC,2012-12-31,buyback,-10.0% shares
NOC,2013-12-31,buyback,-7.7% shares
NOC,2014-12-31,buyback,-9.3% shares
NOC,2015-12-31,buyback,-9.7% shares
NOC,2016-12-31,buyback,-5.8% shares
NOW,2011-06-30,dilution,+21.3% shares
NOW,2012-12-31,dilution,+163.1% shares
NOW,2013-12-31,dilution,+83.2% shares
NOW,2017-12-31,dilution,+26.4% shares
NOW,2019-12-31,dilution,+10.9% shares
NOW,2023-12-31,dilution,+405.0% shares
NOW,2025-12-18,split,5:1
NRG,2007-06-01,split,2:1
NRG,2010-12-31,buyback,-6.3% shares
NRG,2011-12-31,buyback,-5.1% shares
NRG,2013-12-31,dilution,+38.0% shares
NRG,2019-12-31,buyback,-14.3% shares
NRG,2020-12-31,buyback,-6.8% shares
NRG,2024-12-31,buyback,-7.0% shares
NRG,2025-12-31,buyback,-6.1% shares
NSC,1987-04-07,split,3:1
NSC,1997-10-10,split,3:1
NSC,2014-12-31,buyback,-15.9% shares
NSC,2019-12-31,buyback,-5.2% shares
NSC,2022-12-31,buyback,-5.0% shares
NTAP,1997-12-19,split,2:1
NTAP,1998-12-22,split,2:1
NTAP,1999-12-21,split,2:1
NTAP,2000-03-23,split,2:1
NTAP,2010-04-30,dilution,+5.6% shares
NTAP,2011-04-29,dilution,+11.5% shares
NTAP,2014-04-25,buyback,-5.4% shares
NTAP,2015-04-24,buyback,-7.8% shares
NTAP,2016-04-29,buyback,-7.5% shares
NTAP,2017-04-28,buyback,-5.4% shares
NTAP,2019-04-26,buyback,-6.2% shares
NTAP,2020-04-24,buyback,-10.0% shares
NTRS,1986-05-01,split,3:1
NTRS,1990-05-01,split,2:1
NTRS,1992-12-10,split,1.5:1
NTRS,1996-12-10,split,2:1
NTRS,1999-12-10,split,2:1
NTRS,2008-12-31,dilution,+100436628.3% shares
NTRS,2009-12-31,buyback,-100.0% shares
NUE,1983-09-21,split,2:1
NUE,1986-06-18,split,1.5:1
NUE,1992-06-22,split,2:1
NUE,1993-09-20,split,2:1
NUE,2004-10-18,split,2:1
NUE,2006-06-01,split,2:1
NUE,2022-12-31,buyback,-10.3% shares
NVDA,2000-06-27,split,2:1
NVDA,2001-09-10,split,2:1
NVDA,2006-04-07,split,2:1
NVDA,2007-09-11,split,1.5:1
NVDA,2009-01-25,buyback,-9.7% shares
NVDA,2010-01-31,dilution,+100164.2% shares
NVDA,2011-01-30,dilution,+7.1% shares
NVDA,2015-01-25,buyback,-5.4% shares
NVDA,2017-01-29,dilution,+14.1% shares
NVDA,2020-01-26,dilution,+295.5% shares
NVDA,2021-07-20,split,4:1
NVDA,2023-01-29,dilution,+889.0% shares
NVDA,2024-06-10,split,10:1
NVR,2011-12-31,buyback,-8.8% shares
NVR,2012-12-31,buyback,-8.6% shares
NVR,2013-12-31,buyback,-5.4% shares
NVR,2014-12-31,buyback,-8.8% shares
NVR,2022-12-31,buyback,-9.1% shares
NVR,2025-12-31,buyback,-7.5% shares
NXPI,2016-12-31,dilution,+39.0% shares
NXPI,2019-12-31,buyback,-13.0% shares
O,2005-01-03,split,2:1
O,2011-12-31,dilution,+19.1% shares
O,2012-12-31,dilution,+5.3% shares
O,2013-12-31,dilution,+44.3% shares
O,2014-12-31,dilution,+14.1% shares
O,2015-12-31,dilution,+8.0% shares
O,2016-12-31,dilution,+8.2% shares
O,2017-12-31,dilution,+7.2% shares
O,2018-12-31,dilution,+5.8% shares
O,2019-12-31,dilution,+9.0% shares
O,2020-12-31,dilution,+9.3% shares
O,2021-11-15,split,1.032:1
O,2021-12-31,dilution,+20.1% shares
O,2022-12-31,dilution,+47.6% shares
O,2023-12-31,dilution,+13.2% shares
O,2024-12-31,dilution,+24.6% shares
O,2025-12-31,dilution,+5.2% shares
ODFL,2003-06-17,split,1.5:1
ODFL,2004-05-21,split,1.5:1
ODFL,2005-12-01,split,1.5:1
ODFL,2010-08-24,split,1.5:1
ODFL,2010-12-31,dilution,+50.0% shares
ODFL,2012-09-10,split,1.5:1
ODFL,2018-12-31,dilution,+49.3% shares
ODFL,2020-03-25,split,1.5:1
ODFL,2022-12-31,dilution,+94.3% shares
ODFL,2024-03-28,split,2:1
OKE,1990-03-01,split,2:1
OKE,2001-06-12,split,2:1
OKE,2008-12-31,buyback,-99.9% shares
OKE,2010-12-31,dilution,+202655.8% shares
OKE,2012-06-04,split,2:1
OKE,2014-02-03,split,1.1422:1
OKE,2017-12-31,dilution,+41.2% shares
OKE,2018-12-31,dilution,+38.2% shares
OKE,2023-12-31,dilution,+8.3% shares
OKE,2024-12-31,dilution,+20.8% shares
OKE,2025-12-31,dilution,+6.7% shares
OMC,1981-01-16,split,2:1
OMC,1995-12-28,split,2:1
OMC,1997-12-30,split,2:1
OMC,2007-06-26,split,2:1
OMC,2011-12-31,buyback,-6.7% shares
ON,2009-12-31,dilution,+14.0% shares
ON,2021-12-31,dilution,+6.0% shares
ORCL,1987-03-25,split,2:1
ORCL,1987-12-21,split,2:1
ORCL,1989-07-03,split,2:1
ORCL,1993-11-09,split,2:1
ORCL,1995-02-23,split,1.5:1
ORCL,1996-04-17,split,1.5:1
ORCL,1997-08-18,split,1.5:1
ORCL,1999-03-01,split,1.5:1
ORCL,2000-01-19,split,2:1
ORCL,2000-10-13,split,2:1
ORCL,2019-05-31,buyback,-11.9% shares
ORCL,2020-05-31,buyback,-11.7% shares
ORCL,2021-05-31,buyback,-8.3% shares
ORCL,2022-05-31,buyback,-7.8% shares
ORLY,1997-09-02,split,2:1
ORLY,1999-12-01,split,2:1
ORLY,2005-06-16,split,2:1
ORLY,2009-12-31,dilution,+9.9% shares
ORLY,2012-12-31,buyback,-10.0% shares
ORLY,2013-12-31,buyback,-9.9% shares
ORLY,2017-12-31,buyback,-7.5% shares
ORLY,2018-12-31,buyback,-8.1% shares
ORLY,2019-12-31,buyback,-5.5% shares
ORLY,2021-12-31,buyback,-6.5% shares
ORLY,2022-12-31,buyback,-6.7% shares
ORLY,2023-12-31,dilution,+1308.5% shares
ORLY,2025-06-10,split,15:1
OXY,2006-08-16,split,2:1
OXY,2014-12-01,split,1.042:1
OXY,2016-02-25,split,1.0017:1
OXY,2019-12-31,dilution,+6.1% shares
OXY,2020-12-31,dilution,+13.5% shares
PANW,2021-07-31,dilution,+198.3% shares
PANW,2022-09-14,split,3:1
PANW,2023-07-31,dilution,+131.6% shares
PANW,2024-12-16,split,2:1
PAYX,1986-06-13,split,1.5:1
PAYX,1987-11-16,split,1.5:1
PAYX,1992-05-21,split,1.5:1
PAYX,1993-08-27,split,1.5:1
PAYX,1995-05-26,split,1.5:1
PAYX,1996-05-24,split,1.5:1
PAYX,1997-05-30,split,1.5:1
PAYX,1998-05-26,split,1.5:1
PAYX,1999-05-24,split,1.5:1
PAYX,2000-05-23,split,1.5:1
PCAR,1982-01-11,split,1.1:1
PCAR,1983-12-28,split,2:1
PCAR,1988-08-01,split,2:1
PCAR,1997-05-22,split,2:1
PCAR,2002-05-29,split,1.5:1
PCAR,2004-02-06,split,1.5:1
PCAR,2006-08-11,split,1.5:1
PCAR,2007-10-10,split,1.5:1
PCAR,2016-12-31,buyback,-100.0% shares
PCAR,2017-12-31,dilution,+100312577.7% shares
PCAR,2020-12-31,dilution,+50.0% shares
PCAR,2023-02-08,split,1.5:1
PCG,1983-07-18,split,2:1
PCG,2009-12-31,dilution,+7.8% shares
PCG,2012-12-31,dilution,+5.7% shares
PCG,2014-12-31,dilution,+5.6% shares
PCG,2020-12-31,dilution,+138.1% shares
PCG,2021-12-31,dilution,+57.9% shares
PCG,2022-12-31,dilution,+7.4% shares
PEG,1987-07-27,split,1.5:1
PEG,2008-02-05,split,2:1
PEP,1977-05-31,split,3:1
PEP,1986-05-29,split,3:1
PEP,1990-09-05,split,3:1
PEP,1996-05-29,split,2:1
PFE,1983-07-01,split,2:1
PFE,1991-04-01,split,2:1
PFE,1995-07-03,split,2:1
PFE,1997-07-01,split,2:1
PFE,1999-07-01,split,3:1
PFE,2010-12-31,dilution,+14.6% shares
PFE,2013-12-31,buyback,-8.2% shares
PFE,2014-12-31,buyback,-6.8% shares
PFE,2019-12-31,buyback,-5.1% shares
PFE,2020-11-17,split,1.054:1
PFG,2009-12-31,dilution,+14.5% shares
PFG,2010-12-31,dilution,+8.1% shares
PFG,2012-12-31,buyback,-5.4% shares
PFG,2022-12-31,buyback,-6.4% shares
PG,1970-05-19,split,2:1
PG,1983-02-22,split,2:1
PG,1989-11-20,split,2:1
PG,1992-06-15,split,2:1
PG,1997-09-22,split,2:1
PG,2004-06-21,split,2:1
PGR,1980-09-23,split,1.5:1
PGR,1981-06-08,split,1.5:1
PGR,1983-05-16,split,1.5:1
PGR,1985-05-28,split,1.5:1
PGR,1986-05-27,split,2.25:1
PGR,1992-12-09,split,3:1
PGR,2002-04-23,split,3:1
PGR,2006-05-19,split,4:1
PGR,2008-12-31,buyback,-6.2% shares
PH,1986-06-09,split,1.5:1
PH,1995-06-02,split,1.5:1
PH,1997-09-08,split,1.5:1
PH,2007-10-02,split,1.5:1
PH,2009-06-30,buyback,-5.2% shares
PH,2012-06-30,buyback,-6.1% shares
PH,2016-06-30,buyback,-5.7% shares
PHM,1980-09-08,split,2:1
PHM,1982-12-16,split,2:1
PHM,1983-05-31,split,2:1
PHM,1998-06-02,split,2:1
PHM,2004-01-05,split,2:1
PHM,2005-09-02,split,2:1
PHM,2009-12-31,dilution,+18.4% shares
PHM,2010-12-31,dilution,+26.1% shares
PHM,2017-12-31,buyback,-10.3% shares
PHM,2018-12-31,buyback,-7.2% shares
PHM,2022-12-31,buyback,-9.1% shares
PHM,2023-12-31,buyback,-6.4% shares
PHM,2024-12-31,buyback,-5.1% shares
PLD,2010-12-31,dilution,+22.0% shares
PLD,2011-12-31,dilution,+69.3% shares
PLD,2012-12-31,dilution,+24.2% shares
PLD,2013-12-31,dilution,+6.4% shares
PLD,2015-12-31,dilution,+5.4% shares
PLD,2018-12-31,dilution,+6.9% shares
PLD,2019-12-31,dilution,+11.0% shares
PLD,2020-12-31,dilution,+15.2% shares
PLD,2022-12-31,dilution,+6.1% shares
PLD,2023-12-31,dilution,+17.3% shares
PLTR,2019-12-31,dilution,+6.1% shares
PLTR,2020-12-31,dilution,+69.7% shares
PLTR,2021-12-31,dilution,+96.4% shares
PLTR,2022-12-31,dilution,+7.3% shares
PLTR,2023-12-31,dilution,+11.3% shares
PLTR,2024-12-31,dilution,+6.7% shares
PM,2009-12-31,buyback,-6.1% shares
PM,2010-12-31,buyback,-5.5% shares
PNC,1982-05-21,split,2:1
PNC,1985-07-02,split,2:1
PNC,1992-11-16,split,2:1
PNC,2009-12-31,dilution,+31.5% shares
PNC,2010-12-31,dilution,+14.3% shares
PNR,1993-06-14,split,1.5:1
PNR,1996-02-20,split,2:1
PNR,2004-06-09,split,2:1
PNR,2012-12-31,dilution,+29.7% shares
PNR,2013-12-31,dilution,+60.6% shares
PNR,2014-12-31,buyback,-5.3% shares
PNR,2015-12-31,buyback,-5.7% shares
PNR,2018-05-01,split,1.489:1
PNW,2010-12-31,dilution,+5.8% shares
PODD,2018-12-31,dilution,+5.2% shares
PODD,2020-12-31,dilution,+5.8% shares
PODD,2023-12-31,dilution,+5.3% shares
PPG,1983-09-13,split,2:1
PPG,1987-03-13,split,2:1
PPG,1994-06-13,split,2:1
PPG,2013-12-31,dilution,+87.1% shares
PPG,2015-06-15,split,2:1
PPL,1992-05-12,split,2:1
PPL,2005-08-25,split,2:1
PPL,2010-12-31,dilution,+14.7% shares
PPL,2011-12-31,dilution,+27.7% shares
PPL,2012-12-31,dilution,+5.6% shares
PPL,2013-12-31,dilution,+14.0% shares
PPL,2015-06-02,split,1.07365:1
PSX,2014-12-31,buyback,-7.7% shares
PSX,2018-12-31,buyback,-8.6% shares
PSX,2022-12-31,dilution,+7.6% shares
PSX,2024-12-31,buyback,-6.9% shares
PTC,1991-06-28,split,1.5:1
PTC,1992-02-26,split,2:1
PTC,1993-02-26,split,2:1
PTC,1996-03-01,split,2:1
PTC,1998-03-09,split,2:1
PTC,2006-02-28,split,0.4:1
PWR,2000-04-10,split,1.5:1
PWR,2008-12-31,dilution,+22.0% shares
PWR,2010-12-31,dilution,+5.2% shares
PWR,2015-12-31,buyback,-11.2% shares
PWR,2016-12-31,buyback,-19.4% shares
PYPL,2024-12-31,buyback,-6.1% shares
PYPL,2025-12-31,buyback,-6.8% shares
QCOM,1994-02-24,split,2:1
QCOM,1999-05-11,split,2:1
QCOM,1999-12-31,split,4:1
QCOM,2004-08-16,split,2:1
QCOM,2016-09-25,buyback,-8.6% shares
QCOM,2019-09-29,buyback,-16.6% shares
QCOM,2020-09-27,buyback,-5.8% shares
RCL,1998-08-03,split,2:1
RCL,2021-12-31,dilution,+17.6% shares
RCL,2023-12-31,dilution,+11.0% shares
RDDT,2024-12-31,dilution,+146.0% shares
RDDT,2025-12-31,dilution,+38.9% shares
REG,2018-12-31,dilution,+6.3% shares
REGN,2011-12-31,dilution,+9.3% shares
REGN,2012-12-31,dilution,+27.3% shares
REGN,2025-12-31,buyback,-5.6% shares
RF,1984-06-04,split,2:1
RF,1986-06-02,split,2:1
RF,1993-03-01,split,1.1:1
RF,1997-06-16,split,2:1
RF,2004-07-01,split,1.2346:1
RF,2009-12-31,dilution,+42.3% shares
RF,2010-12-31,dilution,+24.1% shares
RF,2012-12-31,dilution,+10.3% shares
RF,2016-12-31,buyback,-5.5% shares
RF,2018-12-31,buyback,-8.0% shares
RF,2019-12-31,buyback,-9.3% shares
RJF,1991-04-22,split,1.5:1
RJF,1992-02-04,split,1.5:1
RJF,1993-11-16,split,1.5:1
RJF,1997-04-04,split,1.5:1
RJF,1998-04-03,split,1.5:1
RJF,2004-03-25,split,1.5:1
RJF,2006-03-23,split,1.5:1
RJF,2012-09-30,dilution,+7.3% shares
RJF,2013-09-30,dilution,+6.6% shares
RJF,2019-09-30,dilution,+45.2% shares
RJF,2021-09-22,split,1.5:1
RL,2020-03-28,buyback,-5.5% shares
RL,2023-04-01,buyback,-7.1% shares
RMD,1998-11-17,split,2:1
RMD,2000-04-03,split,2:1
RMD,2005-10-03,split,2:1
RMD,2010-08-31,split,2:1
RMD,2012-06-30,buyback,-5.0% shares
ROK,1983-06-20,split,2:1
ROK,1987-04-14,split,2:1
ROK,2008-09-30,buyback,-8.1% shares
ROK,2019-09-30,buyback,-6.0% shares
ROL,1981-03-11,split,2:1
ROL,1984-07-02,split,2.198:1
ROL,1992-12-11,split,1.5:1
ROL,2003-03-11,split,1.5:1
ROL,2005-03-11,split,1.5:1
ROL,2007-12-11,split,1.5:1
ROL,2010-12-13,split,1.5:1
